id	ticker	fund	exchange	currency	dividend	distribution	yield	sec	payable	record	ex_dividend	created
170	HPE 	Hewlett Packard Enterprise	NYSE	USD	0.1200	quarterly	5.1300	NULL	2020-07-01	2020-06-10	2020-06-09	2020-04-23 05:41:33
171	RECN 	Resources Connection	NASDAQ	USD	0.1400	quarterly	5.4300	NULL	2020-06-10	2020-05-13	2020-05-12	2020-04-23 05:41:33
172	RBB 	RBB Bancorp	NASDAQ	USD	0.0600	quarterly	1.8200	NULL	2020-05-13	2020-04-30	2020-04-29	2020-04-23 05:41:33
173	EFSC 	Enterprise Financial Services	NASDAQ	USD	0.1800	quarterly	2.6000	NULL	2020-06-30	2020-06-15	2020-06-12	2020-04-23 05:41:33
174	WES 	Western Midstream Partners	NYSE	USD	0.3110	quarterly	22.2500	NULL	2020-05-14	2020-05-01	2020-04-30	2020-04-23 05:41:33
175	ALSWF 	Absolute Software	OTCPK	CAD	0.0800	quarterly	3.2700	NULL	2020-05-29	2020-05-08	2020-05-07	2020-04-23 05:41:33
176	SO 	Southern Co	NYSE	USD	0.6400	quarterly	4.6000	NULL	2020-06-08	2020-05-18	2020-05-15	2020-04-23 05:41:33
177	SRRTF 	Slate Retail REIT	OTC	USD	0.0720	monthly	13.9400	NULL	2020-05-15	2020-04-30	2020-04-29	2020-04-23 05:41:33
178	MGRUF 	Morguard Real Estate Investment Trust	OTC	CAD	0.0800	monthly	16.5200	NULL	2020-05-15	2020-04-30	2020-04-29	2020-04-23 05:41:33
179	SRRTF 	Slate Retail REIT	OTC	USD	0.0720	monthly	14.1800	NULL	2020-05-15	2020-04-30	2020-04-29	2020-04-23 05:41:33
180	FT 	Franklin Universal Trust	NYSE	USD	0.0320	monthly	5.8700	NULL	2020-05-15	2020-04-30	2020-04-29	2020-04-23 05:41:33
181	FTF 	Franklin Limited Duration Income Trust	NYSEMKT	USD	0.0740	monthly	11.2000	NULL	2020-05-15	2020-04-30	2020-04-29	2020-04-23 05:41:33
182	SLTTF 	Slate Office REIT	OTC	CAD	0.0333	monthly	10.3400	NULL	2020-05-15	2020-04-30	2020-04-29	2020-04-23 05:41:33
183	PCAR 	PACCAR	NASDAQ	USD	0.3200	quarterly	1.8800	NULL	2020-06-02	2020-05-12	2020-05-11	2020-04-23 05:41:33
184	CRERF  | CRRFY 	Carrefour	OTCPK	EUR	0.2300	annual	NULL	NULL	2020-06-29	2020-06-09	2020-06-08	2020-04-23 05:41:33
185	BMRC 	Bank of Marin Bancorp	NASDAQ	USD	0.2300	quarterly	3.0600	NULL	2020-05-08	2020-05-01	2020-04-30	2020-04-23 05:41:33
186	RPKIF 	Richards Packaging Income Fund	OTC	CAD	0.1100	monthly	3.0300	NULL	2020-05-14	2020-04-30	2020-04-29	2020-04-23 05:41:33
187	PBT 	Permian Basin Royalty Trust	NYSE	USD	0.0230	monthly	9.1700	NULL	2020-05-14	2020-04-30	2020-04-29	2020-04-23 05:41:33
188	CRT 	Cross Timbers Royalty Trust	NYSE	USD	0.0859	monthly	19.4100	NULL	2020-05-14	2020-04-30	2020-04-29	2020-04-23 05:41:33
189	SJT 	San Juan Basin Royalty Trust	NYSE	USD	0.0083	monthly	4.7400	NULL	2020-05-14	2020-04-30	2020-04-29	2020-04-23 05:41:33
190	HGTXU 	Landmark Infrastructure Partners LP	NASDAQ	USD	0.4375	quarterly	7.9900	NULL	2020-05-15	2020-05-01	2020-04-30	2020-04-23 05:41:33
191	LMRKN 	Landmark Infrastructure Partners LP	NASDAQ	USD	0.4938	quarterly	9.0800	NULL	2020-05-15	2020-05-01	2020-04-30	2020-04-23 05:41:33
192	LMRKO 	THL Credit's	NASDAQ	USD	0.4938	NULL	NULL	NULL	NULL	NULL	NULL	2020-04-23 05:41:33
193	TCRD 	Chesswood Group	OTCPK	CAD	0.0350	monthly	11.1000	NULL	2020-05-15	2020-04-30	2020-04-29	2020-04-23 05:41:33
194	CHWWF 	Bank of Hawaii	NYSE	USD	0.6700	quarterly	4.6500	NULL	2020-06-12	2020-05-29	2020-05-28	2020-04-23 05:41:33
195	BOH 	Eagle Growth and Income Opportunities	NYSE	USD	0.0850	monthly	9.0400	NULL	2020-05-04	2020-04-27	2020-04-24	2020-04-23 05:41:33
196	EGIF 	THL Credit Senior Loan Fund	NYSE	USD	0.1010	monthly	10.0200	NULL	2020-05-04	2020-04-27	2020-04-24	2020-04-23 05:41:33
197	TSLF 	Enerplus	NYSE	CAD	0.0100	monthly	4.6300	NULL	2020-05-15	2020-04-30	2020-04-29	2020-04-23 05:41:33
198	ERF 	InfraCap MLP ETF	NYSEARCA	USD	0.2500	monthly	23.2200	NULL	2020-04-28	2020-04-21	2020-04-20	2020-04-23 05:41:33
199	AMZA 	Virtus InfraCap U.S. Preferred Stock ETF	NYSEARCA	USD	0.1500	monthly	11.1300	NULL	2020-04-28	2020-04-21	2020-04-20	2020-04-23 05:41:33
