id	        Ticker        	 Exchange 	Currency	 Dividend 	Distribution	 Yield  	30-Day SEC	 Payable  	  Record  	Ex-Dividend 	Timestamp 	          Fund           
163	JPI                   	NYSE    	     USD	   0.1305	monthly     	 9.170	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 11:13    	Nuveen Preferred &amp; Income Term Fund                                    
164	JPS                   	NYSE    	     USD	   0.0505	monthly     	 9.200	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 11:12    	Nuveen Preferred &amp; Income Securities Fund                              
165	JPT                   	NYSE    	     USD	   0.1185	monthly     	 7.540	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 11:10    	The Nuveen Preferred and Income 2022 Term Fund                             
166	JPC                   	NYSE    	     USD	   0.0530	monthly     	 9.740	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 11:09    	Nuveen Preferred &amp; Income Opportunities Fund                           
167	NPV                   	NYSE    	     USD	   0.0435	monthly     	 4.210	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 11:04    	Nuveen Virginia Quality Municipal Income Fund                              
168	NPN                   	NYSE    	     USD	   0.0305	monthly     	 2.860	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 11:02    	Nuveen Pennsylvania Municipal Value Fund                                   
169	NQP                   	NYSE    	     USD	   0.0505	monthly     	 4.850	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 11:01    	Nuveen Pennsylvania Investment Quality Municipal Fund                      
170	NMCO                  	NYSE    	     USD	   0.0525	monthly     	 5.250	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:57    	Nuveen Municipal Credit Opportunities Fund                                 
171	NVG                   	NYSE    	     USD	   0.0655	monthly     	 5.750	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:54    	Nuveen AMT-Free Municipal Credit Income Fund                               
172	NEA                   	NYSE    	     USD	   0.0535	monthly     	 5.000	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:53    	Nuveen AMT-Free Quality Municipal Income Fund                              
173	NUO                   	NYSE    	     USD	   0.0440	monthly     	 3.770	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:48    	Nuveen Ohio Quality Municipal Income Fund                                  
174	NJV                   	NYSE    	     USD	   0.0310	monthly     	 2.970	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:47    	Nuveen New Jersey Municipal Value Fund                                     
175	NXJ                   	NYSE    	     USD	   0.0515	monthly     	 4.870	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:46    	Nuveen New Jersey Quality Municipal Income Fund                            
176	NMS                   	NYSE    	     USD	   0.0445	monthly     	 4.360	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:42    	Nuveen Minnesota Quality Municipal Income Fund                             
177	NOM                   	NYSE    	     USD	   0.0360	monthly     	 3.310	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:41    	Nuveen Missouri Quality Municipal Income Fund                              
178	NSRGY  | NSRGF        	OTCPK   	        	         	            	      	          	          	          	          	2020-04-03 10:39    	Nestle                                                                     
179	NUM                   	NYSE    	     USD	   0.0445	monthly     	 4.170	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:39    	Nuveen Michigan Quality Income Municipal Fund                              
180	NAD                   	NYSE    	     USD	   0.0535	monthly     	 4.970	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:38    	Nuveen Quality Municipal Income Fund                                       
181	NMY                   	NYSE    	     USD	   0.0440	monthly     	 4.430	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:37    	Nuveen Maryland Premium Income Municipal Fund                              
182	NHA                   	NYSE    	     USD	   0.0130	monthly     	 1.640	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:36    	Nuveen Municipal 2021 Target Term Fund                                     
183	NIQ                   	NYSE    	     USD	   0.0315	monthly     	 2.910	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:35    	Nuveen In termediate Duration Quality Municipal Term Fund                  
184	NID                   	NYSE    	     USD	   0.0425	monthly     	 4.130	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:32    	Nuveen Intermediate Duration Municipal Term Fund                           
185	NEV                   	NYSE    	     USD	   0.0565	monthly     	 5.270	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:31    	Nuveen Enhanced Municipal Value Fund                                       
186	NMT                   	NYSE    	     USD	   0.0410	monthly     	 3.850	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:29    	Nuveen Massachusetts Premium Income Municipal Fund                         
187	NMZ                   	NYSE    	     USD	   0.0595	monthly     	 6.170	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:29    	Nuveen Municipal High Income Opportunity Fund                              
188	NKG                   	NYSE    	     USD	   0.0370	monthly     	 3.930	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:27    	Nuveen Georgia Dividend Advantage Municipal Funds 2                        
189	JEMD                  	NYSE    	     USD	   0.0375	monthly     	 7.790	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:27    	Nuveen Emerging Markets Debt 2022 Target Term Fund                         
190	JQC                   	NYSE    	     USD	   0.0884	monthly     	19.150	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:25    	Nuveen Credit Strategies Income Fund                                       
191	NAZ                   	NYSE    	     USD	   0.0438	monthly     	 4.430	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:25    	Nuveen Arizona Premium Income Municipal Fund                               
192	JRI                   	NYSE    	     USD	   0.0965	monthly     	12.540	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:21    	Nuveen Real Asset Income &amp; Growth Fund                                 
193	JLS                   	NYSE    	     USD	   0.0910	monthly     	 6.480	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:19    	Nuveen Mortgage and Income Fund                                            
194	JHB                   	NYSE    	     USD	   0.0370	monthly     	 5.330	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:18    	Nuveen High Income November 2021 Target Term Fund                          
195	JHAA                  	NYSE    	     USD	   0.0480	monthly     	 6.930	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:17    	Nuveen High Income 2023 Target Term Fund                                   
196	JCO                   	NYSE    	     USD	   0.0470	monthly     	 7.330	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:14    	Nuveen Credit Opportunities 2022 Target Term Fund                          
197	JHY                   	NYSE    	     USD	   0.0160	monthly     	 2.160	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:09    	Nuveen High Income 2020 Target Term Fund                                   
198	JGH                   	NYSE    	     USD	   0.1020	monthly     	11.010	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:07    	Nuveen Global High Income Fund                                             
199	SBR                   	NYSE    	     USD	   0.2582	monthly     	11.460	          	2020-04-29	2020-04-15	2020-04-14	2020-04-03 09:56    	Sabine Royalty Trust                                                       
200	NBB                   	NYSE    	     USD	   0.0925	monthly     	 6.000	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 09:55    	Nuveen Taxable Municipal Income Fund                                       
