id	ticker	fund	exchange	currency	dividend	distribution	yield	sec	payable	record	ex_dividend	created
167	KBE 	SPDR S&P Bank ETF	NYSEARCA	USD	0.1618	quarterly	4.2400	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
168	DGT 	SPDR Global Dow ETF	NYSEARCA	USD	0.3266	quarterly	3.4100	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
169	MDYG 	SPDR S&P 400 Mid Cap Growth ETF	NYSEARCA	USD	0.1110	quarterly	1.4500	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
170	XNTK 	SPDR NYSE Technology ETF	NYSEARCA	USD	0.1192	quarterly	0.7800	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
171	SPTM 	SPDR Portfolio Total Stock Market ETF	NYSEARCA	USD	0.2014	quarterly	2.5700	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
172	SPLG 	SPDR Portfolio Large Cap ETF	NYSEARCA	USD	0.1778	quarterly	2.5100	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
173	SPMD 	SPDR Portfolio Mid Cap ETF	NYSEARCA	USD	0.1374	quarterly	2.6500	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
174	KOMP 	SPDR Kensho New Economies Composite ETF	NYSEARCA	USD	0.0646	quarterly	1.7500	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
175	XLRE 	Real Estate Select Sector SPDR Fund	NYSEARCA	USD	0.2018	quarterly	4.2200	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
176	XLY 	Consumer Discretionary Select Sector SPDR ETF	NYSEARCA	USD	0.4237	quarterly	1.8600	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
177	XLV 	Health Care Select Sector SPDR ETF	NYSEARCA	USD	0.3820	quarterly	2.0100	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
178	XLU 	Utilities Select Sector SPDR ETF	NYSEARCA	USD	0.4740	quarterly	4.0300	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
179	XLP 	Consumer Staples Select Sector SPDR ETF	NYSEARCA	USD	0.2874	quarterly	3.1500	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
180	XLK 	Technology Select Sector SPDR ETF	NYSEARCA	USD	0.3715	quarterly	1.4700	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
181	XLI 	Industrial Select Sector SPDR ETF	NYSEARCA	USD	0.3958	quarterly	2.7900	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
182	XLF 	Financial Select Sector SPDR ETF	NYSEARCA	USD	0.1593	quarterly	3.0600	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
183	XLE 	Energy Select Sector SPDR ETF	NYSEARCA	USD	0.5658	quarterly	8.9600	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
184	XLC 	Communication Services Select Sector SPDR Fund	NYSEARCA	USD	0.1130	quarterly	1.0700	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
185	XLB 	Materials Select Sector SPDR ETF	NYSEARCA	USD	0.2699	quarterly	2.9700	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
186	RWO 	SPDR Dow Jones Global Real Estate ETF	NYSEARCA	USD	0.2787	quarterly	5.0500	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
187	FEZ 	SPDR Euro STOXX 50 ETF	NYSEARCA	USD	0.0983	quarterly	3.6200	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
188	DWX 	SPDR S&P International Dividend ETF	NYSEARCA	USD	0.2411	quarterly	4.6900	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
189	RWX 	SPDR Dow Jones International Real Estate ETF	NYSEARCA	USD	0.2155	quarterly	4.6000	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
190	SPSM 	SPDR Portfolio Small Cap ETF	NYSEARCA	USD	0.0993	quarterly	268.0000	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
191	WDIV 	SPDR S&P Global Dividend ETF	NYSEARCA	USD	0.5756	quarterly	7.1500	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
192	EDIV 	SPDR S&P Emerging Markets Dividend ETF	NYSEARCA	USD	0.1849	quarterly	5.4800	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
193	FITE 	SPDR S&P Kensho Future Security ETF	NYSEARCA	USD	0.3114	quarterly	0.3000	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
194	CNRG 	SPDR S&P Kensho Clean Power ETF	NYSEARCA	USD	0.3091	quarterly	5.3500	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
195	HAIL 	SPDR S&P Kensho Smart Mobility ETF	NYSEARCA	USD	0.1507	quarterly	3.5500	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
196	RLY 	SPDR SSGA Multi-Asset Real Return ETF	NYSEARCA	USD	0.0701	quarterly	5.3000	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
197	INKM 	SPDR SSGA Income Allocation ETF	NYSEARCA	USD	0.2379	quarterly	6.3100	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
198	GAL 	SPDR SSGA Global Allocation ETF	NYSEARCA	USD	0.1392	quarterly	4.1100	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-30 00:03:58
199	CLI 	Mack-Cali Realty	NYSE	USD	0.2000	quarterly	5.4600	NULL	2020-04-14	2020-04-02	2020-04-01	2020-03-30 00:03:58
200	SKFRY  | SKUFF 	AB SKF	OTCPK	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	2020-03-30 00:03:58
