id	        Ticker        	 Exchange 	Currency	 Dividend 	Distribution	 Yield  	30-Day SEC	 Payable  	  Record  	Ex-Dividend 	Timestamp 	          Fund           
158	PDT                   	NYSE    	     USD	   0.1380	monthly     	 9.410	          	2020-04-30	2020-04-13	2020-04-09	2020-04-01 17:47    	John Hancock Tax-Advantaged Dividend Income Fund                           
159	HPS                   	NYSE    	     USD	   0.0975	monthly     	 9.600	          	2020-04-30	2020-04-13	2020-04-09	2020-04-01 17:45    	John Hancock Premium Dividend Fund                                         
160	MUA                   	NYSE    	     USD	   0.1100	monthly     	 9.660	          	2020-04-30	2020-04-13	2020-04-09	2020-04-01 17:45    	John Hancock Preferred Income Fund III                                     
161	BBK                   	NYSE    	     USD	   0.0525	monthly     	 4.730	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:45    	BlackRock MuniAssets Fund                                                  
162	BFK                   	NYSE    	     USD	   0.0560	monthly     	 4.700	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:44    	BlackRock Municipal Bond Trust                                             
163	BLE                   	NYSE    	     USD	   0.0535	monthly     	 4.950	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:44    	BlackRock Municipal Income Trust                                           
164	HPF                   	NYSE    	     USD	   0.0580	monthly     	 5.340	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:44    	BlackRock Municipal Income Trust II                                        
165	BKN                   	NYSE    	     USD	   0.1235	monthly     	 9.620	          	2020-04-30	2020-04-13	2020-04-09	2020-04-01 17:44    	John Hancock Preferred Income Fund II                                      
166	BSD                   	NYSE    	     USD	   0.0590	monthly     	 4.680	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:44    	BlackRock Investment Quality Municipal Trust                               
167	MEN                   	NYSE    	     USD	   0.0550	monthly     	 5.140	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:43    	BlackRock Strategic Municipal Trust                                        
168	MFL                   	NYSE    	     USD	   0.0390	monthly     	 4.390	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:43    	BlackRock Munienhanced Fund                                                
169	MFT                   	NYSE    	     USD	   0.0455	monthly     	 4.170	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:43    	BlackRock MuniHoldings Investment Quality Fund                             
170	HPI                   	NYSE    	     USD	   0.0500	monthly     	 4.400	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:43    	BlackRock MuniYield Quality Investment Fund                                
171	MHD                   	NYSE    	     USD	   0.1235	monthly     	 9.220	          	2020-04-30	2020-04-13	2020-04-09	2020-04-01 17:41    	John Hancock Preferred Income Fund                                         
172	MQT                   	NYSE    	     USD	   0.0605	monthly     	 4.660	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:41    	BlackRock MuniHoldings Fund                                                
173	MQY                   	NYSE    	     USD	   0.0440	monthly     	 4.280	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:41    	BlackRock MuniYield Quality Fund II                                        
174	BGIO                  	NYSE    	     USD	   0.0530	monthly     	 4.370	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:36    	BlackRock MuniYield Quality Fund                                           
175	HYT                   	NYSE    	     USD	   0.0500	monthly     	 8.110	          	2020-04-30	2020-04-15	2020-04-14	2020-04-01 17:35    	BlackRock 2022 Global Income Opportunity Trust?                            
176	MUE                   	NYSE    	     USD	   0.0779	monthly     	10.620	          	2020-04-30	2020-04-15	2020-04-14	2020-04-01 17:35    	BlackRock Corporate High Yield Fund                                        
177	FRA                   	NYSE    	     USD	   0.0440	monthly     	 4.400	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:35    	BlackRock MuniHoldings Quality Fund II                                     
178	EGF                   	NYSE    	     USD	   0.0788	monthly     	 9.450	          	2020-04-30	2020-04-15	2020-04-14	2020-04-01 17:34    	BlackRock Floating Rate Income Strategies Fund                             
179	DSU                   	NYSE    	     USD	   0.0410	monthly     	 3.830	          	2020-04-30	2020-04-15	2020-04-14	2020-04-01 17:34    	BlackRock Enhanced Government Fund                                         
180	BTZ                   	NYSE    	     USD	   0.0711	monthly     	10.100	          	2020-04-30	2020-04-15	2020-04-14	2020-04-01 17:33    	BlackRock Debt Strategies Fund                                             
181	MUH                   	NYSE    	     USD	   0.0839	monthly     	 8.630	          	2020-04-30	2020-04-15	2020-04-14	2020-04-01 17:32    	BlackRock Credit Allocation Income Trust IV                                
182	MUS                   	NYSE    	     USD	   0.0565	monthly     	 4.930	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:31    	BlackRock MuniHoldings Fund II                                             
183	MVT                   	NYSE    	     USD	   0.0445	monthly     	 4.470	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:30    	BlackRock MuniHoldings Quality Fund                                        
184	MYD                   	NYSE    	     USD	   0.0555	monthly     	 4.900	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:30    	BlackRock MuniVest Fund II                                                 
185	MYF                   	NYSE    	     USD	   0.0560	monthly     	 5.290	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:29    	BlackRock MuniYield Fund                                                   
186	BLW                   	NYSE    	     USD	   0.0560	monthly     	 5.060	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:29    	BlackRock MuniYield Investment Fund                                        
187	MYI                   	NYSE    	     USD	   0.0981	monthly     	 9.330	          	2020-04-30	2020-04-15	2020-04-14	2020-04-01 17:28    	BlackRock Limited Duration Income Trust                                    
188	BKT                   	NYSE    	     USD	   0.0445	monthly     	 4.180	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:28    	BlackRock MuniYield Quality Fund III?                                      
189	MYC                   	NYSE    	     USD	   0.0344	monthly     	 7.170	          	2020-04-30	2020-04-15	2020-04-14	2020-04-01 17:28    	BlackRock Income Trust                                                     
190	BFZ                   	NYSE    	     USD	   0.0430	monthly     	 3.960	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:28    	BlackRock MuniYield California Fund                                        
191	MUC                   	NYSE    	     USD	   0.0380	monthly     	 3.730	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:28    	BlackRock California Municipal Income Trust                                
192	MVF                   	NYSE    	     USD	   0.0460	monthly     	 4.250	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:28    	BlackRock MuniHoldings California Quality Fund                             
193	BZM                   	NYSE    	     USD	   0.0335	monthly     	 4.960	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:27    	BlackRock MuniVest Fund                                                    
194	BIT                   	NYSE    	     USD	   0.0395	monthly     	 3.520	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:27    	BlackRock Maryland Municipal Bond Trust                                    
195	MCA                   	NYSE    	     USD	   0.1237	monthly     	12.300	          	2020-04-30	2020-04-15	2020-04-14	2020-04-01 17:27    	BlackRock Multi-Sector Income Trust                                        
196	MIY                   	NYSE    	     USD	   0.0460	monthly     	 4.220	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:27    	BlackRock MuniYield California Quality Fund?                               
197	MNE                   	NYSE    	     USD	   0.0490	monthly     	 4.440	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:27    	BlackRock MuniYield Michigan Quality Fund                                  
198	MHN                   	NYSE    	     USD	   0.0360	monthly     	 3.050	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:27    	BlackRock Muni New York Intermediate Duration Fund                         
199	MYN                   	NYSE    	     USD	   0.0445	monthly     	 4.400	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:26    	BlackRock MuniHoldings New York Quality Fund                               
200	BSE                   	NYSE    	     USD	   0.0425	monthly     	 4.170	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:26    	BlackRock MuniYield New York Quality Fund                                  
