id	        Ticker        	 Exchange 	Currency	 Dividend 	Distribution	 Yield  	30-Day SEC	 Payable  	  Record  	Ex-Dividend 	Timestamp 	          Fund           
163	ATHM                  	NYSE    	     USD	   0.1000	monthly     	      	          	2020-04-30	2020-04-15	2020-04-14	2020-04-13 10:16    	BlackRock Health Sciences Trust II                                         
164	XFLT                  	NYSE    	     USD	   0.7700	annual      	 1.070	          	2020-04-22	2020-04-15	2020-04-14	2020-04-13 10:14    	Autohome                                                                   
165	OXSQ                  	NYSE    	     USD	   0.0600	monthly     	      	          	2020-05-01	2020-04-15	2020-04-14	2020-04-13 10:08    	XAI Octagon Floating Rate &amp; Alternative Income Term Trust              
166	EXP                   	NASDAQ  	     USD	   0.0670	monthly     	      	          	2020-06-30	2020-06-15	2020-06-12	2020-04-13 10:04    	Oxford Square Capital                                                      
167	FMN                   	        	        	         	            	      	          	          	          	          	2020-04-13 09:43    	Eagle Materials                                                            
168	RILYP                 	NYSE    	     USD	   0.0500	monthly     	 4.660	          	2020-05-01	2020-04-23	2020-04-22	2020-04-13 09:40    	Federated Premier Municipal Income Fund                                    
169	USA                   	NASDAQ  	     USD	   0.4297	quarterly   	 9.240	          	2020-04-30	2020-04-23	2020-04-22	2020-04-13 09:38    	B. Riley Financial Series A Cum Ppptl Pref Stk                             
170	ATGFF                 	NYSE    	     USD	   0.1400	quarterly   	10.470	          	2020-06-08	2020-04-24	2020-04-23	2020-04-13 09:36    	Liberty All-Star Equity Fund                                               
171	ASG                   	OTCPK   	     CAD	   0.0800	monthly     	 6.410	          	2020-05-15	2020-04-27	2020-04-24	2020-04-13 09:36    	AltaGas                                                                    
172	GBDC                  	NYSE    	     USD	   0.1100	quarterly   	 8.680	          	2020-06-08	2020-04-24	2020-04-23	2020-04-13 09:35    	Liberty All-Star Growth Fund                                               
173	OHI                   	NASDAQ  	     USD	   0.2900	quarterly   	 9.360	          	2020-06-29	2020-06-09	2020-06-08	2020-04-13 08:36    	Golub Capital BDC                                                          
174	GBDC                  	NYSE    	     USD	   0.6700	quarterly   	 7.750	          	2020-05-15	2020-04-30	2020-04-29	2020-04-13 08:32    	Omega Healthcare Investors                                                 
175	GEL                   	NASDAQ  	        	         	            	      	          	          	          	          	2020-04-13 08:32    	Golub Capital BDC                                                          
176	GFNCP                 	NYSE    	     USD	   0.1500	            	12.020	          	2020-05-15	2020-05-01	2020-04-30	2020-04-13 07:34    	Genesis Energy                                                             
177	BRMK                  	NASDAQ  	     USD	   2.2500	quarterly   	 9.780	          	2020-04-30	2020-04-29	2020-04-28	2020-04-13 07:28    	General Finance Corp Cum Red Perp Pfd Shs Series C                         
178	GLBZ                  	NYSE    	     USD	   0.0600	monthly     	 9.170	          	2020-05-15	2020-04-30	2020-04-29	2020-04-13 07:08    	Broadmark Realty Capital                                                   
179	RNST                  	NASDAQ  	     USD	   0.1000	quarterly   	 4.380	          	2020-05-01	2020-04-20	2020-04-17	2020-04-13 06:07    	Glen Burnie Bancorp                                                        
180	NSEC                  	NASDAQ  	     USD	   0.2200	quarterly   	 3.460	          	2020-06-30	2020-06-16	2020-06-15	2020-04-13 06:07    	Renasant                                                                   
181	FRHLF                 	NASDAQ  	     USD	   0.0600	quarterly   	 1.600	1969-12-31	2020-05-29	2020-05-04	2020-05-01	2020-04-13 06:06    	National Security Group                                                    
182	FTV                   	OTCPK   	     CAD	   0.0150	monthly     	 4.650	          	2020-05-15	2020-04-30	2020-04-29	2020-04-09 18:05    	Freehold Royalties                                                         
183	KEYUF                 	NYSE    	     USD	   0.0700	quarterly   	 0.460	          	2020-06-26	2020-05-29	2020-05-28	2020-04-09 17:42    	Fortive                                                                    
184	FEN                   	OTC     	     CAD	   0.1600	monthly     	12.500	          	2020-05-15	2020-04-22	2020-04-21	2020-04-09 17:01    	Keyera                                                                     
185	SJR                   	NYSEMKT 	     USD	   0.5800	quarterly   	22.590	          	2020-04-30	2020-04-23	2020-04-22	2020-04-09 16:51    	First Trust Energy Income&amp;Growth Fund                                  
186	IGR                   	NYSE    	     CAD	   0.0985	monthly     	 5.190	          	2020-08-19	2020-08-19	2020-08-19	2020-04-09 16:45    	Shaw Communications                                                        
187	AWP                   	NYSE    	     USD	   0.0500	monthly     	10.270	          	2020-04-30	2020-04-20	2020-04-17	2020-04-09 16:35    	CBRE Clarion Global Real Estate Income Fund                                
188	LNT                   	NYSE    	     USD	   0.0400	monthly     	10.670	          	2020-04-30	2020-04-20	2020-04-17	2020-04-09 16:33    	Aberdeen Global Premier Properties Fund                                    
189	FCO                   	NASDAQ  	     USD	   0.3800	quarterly   	 2.860	          	2020-05-15	2020-04-30	2020-04-29	2020-04-09 16:32    	Alliant Energy                                                             
190	FAX                   	NYSEMKT 	     USD	   0.0700	monthly     	13.950	          	2020-04-30	2020-04-20	2020-04-17	2020-04-09 16:31    	Aberdeen Global Income Fund                                                
191	ACP                   	NYSEMKT 	     USD	   0.0275	monthly     	 9.350	          	2020-04-30	2020-04-20	2020-04-17	2020-04-09 16:30    	Aberdeen Asia-Pacific Income Fund                                          
192	AGD                   	NYSE    	     USD	   0.1200	monthly     	18.490	          	2020-04-30	2020-04-20	2020-04-17	2020-04-09 16:29    	Aberdeen Income Credit Strategies Fund                                     
193	AOD                   	NYSE    	     USD	   0.0650	monthly     	 9.650	          	2020-04-30	2020-04-20	2020-04-17	2020-04-09 16:28    	Aberdeen Global Dynamic Dividend Fund                                      
194	NWN                   	NYSE    	     USD	   0.0575	monthly     	 9.690	          	2020-04-30	2020-04-20	2020-04-17	2020-04-09 16:27    	Aberdeen Total Dynamic Dividend Fund                                       
195	EQC.PD                	NYSE    	     USD	   0.4775	quarterly   	 2.920	          	2020-05-15	2020-04-30	2020-04-29	2020-04-09 16:26    	Northwest Natural Holding                                                  
196	SB.PD                 	NYSE    	     USD	   0.4063	quarterly   	 6.160	          	2020-05-15	2020-04-29	2020-04-28	2020-04-09 16:22    	Equity Commonwealth Cum Conv Pfd Shs Series D                              
197	AGX                   	NYSE    	     USD	   0.5000	quarterly   	12.790	          	2020-04-30	2020-04-23	2020-04-22	2020-04-09 16:16    	Safe Bulkers Cum Red Perp Pfd Shs Series D                                 
198	SB.PC                 	NYSE    	     USD	   0.2500	quarterly   	 2.640	          	2020-04-30	2020-04-22	2020-04-21	2020-04-09 16:16    	Argan                                                                      
199	PEO                   	NYSE    	     USD	   0.5000	quarterly   	12.800	          	2020-04-30	2020-04-23	2020-04-22	2020-04-09 16:16    	Safe Bulkers Cum Red Perp Pfd Shs Series C                                 
