id	ticker	fund	exchange	currency	dividend	distribution	yield	sec	payable	record	ex_dividend	created
165	MYI 	BlackRock Limited Duration Income Trust	NYSE	USD	0.0981	monthly	9.3300	NULL	2020-04-30	2020-04-15	2020-04-14	2020-04-03 13:58:31
166	BKT 	BlackRock MuniYield Quality Fund III?	NYSE	USD	0.0445	monthly	4.1800	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
167	MYC 	BlackRock Income Trust	NYSE	USD	0.0344	monthly	7.1700	NULL	2020-04-30	2020-04-15	2020-04-14	2020-04-03 13:58:31
168	BFZ 	BlackRock MuniYield California Fund	NYSE	USD	0.0430	monthly	3.9600	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
169	MUC 	BlackRock California Municipal Income Trust	NYSE	USD	0.0380	monthly	3.7300	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
170	MVF 	BlackRock MuniHoldings California Quality Fund	NYSE	USD	0.0460	monthly	4.2500	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
171	BZM 	BlackRock MuniVest Fund	NYSE	USD	0.0335	monthly	4.9600	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
172	BIT 	BlackRock Maryland Municipal Bond Trust	NYSE	USD	0.0395	monthly	3.5200	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
173	MCA 	BlackRock Multi-Sector Income Trust	NYSE	USD	0.1237	monthly	12.3000	NULL	2020-04-30	2020-04-15	2020-04-14	2020-04-03 13:58:31
174	MIY 	BlackRock MuniYield California Quality Fund?	NYSE	USD	0.0460	monthly	4.2200	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
175	MNE 	BlackRock MuniYield Michigan Quality Fund	NYSE	USD	0.0490	monthly	4.4400	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
176	MHN 	BlackRock Muni New York Intermediate Duration Fund	NYSE	USD	0.0360	monthly	3.0500	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
177	MYN 	BlackRock MuniHoldings New York Quality Fund	NYSE	USD	0.0445	monthly	4.4000	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
178	BSE 	BlackRock MuniYield New York Quality Fund	NYSE	USD	0.0425	monthly	4.1700	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
179	BHK 	BlackRock New York Municipal Income Quality Trust	NYSE	USD	0.0405	monthly	3.8900	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
180	BQH 	BlackRock Core Bond Trust	NYSE	USD	0.0676	monthly	6.1300	NULL	2020-04-30	2020-04-15	2020-04-14	2020-04-03 13:58:31
181	BNY 	BlackRock New York Municipal Bond Trust	NYSE	USD	0.0480	monthly	4.1100	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
182	BFY 	BlackRock New York Municipal Income Trust	NYSE	USD	0.0480	monthly	4.3500	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
183	MUJ 	BlackRock New York Municipal Income Trust II	NYSE	USD	0.0505	monthly	4.6800	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
184	MYJ 	BlackRock MuniHoldings New Jersey Quality Fund	NYSE	USD	0.0540	monthly	4.9100	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
185	MPA 	BlackRock MuniYield New Jersey Fund	NYSE	USD	0.0605	monthly	5.3800	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
186	MZA 	BlackRock MuniYield Pennsylvania Quality Fund	NYSE	USD	0.0460	monthly	4.1100	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
187	BGT 	BlackRock MuniYield Arizona Fund	NYSE	USD	0.0460	monthly	4.2600	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
188	BHV 	BlackRock Floating Rate Income Trust	NYSE	USD	0.0764	monthly	9.3500	NULL	2020-04-30	2020-04-15	2020-04-14	2020-04-03 13:58:31
189	MHE 	BlackRock Virginia Municipal Bond Trust	NYSE	USD	0.0455	monthly	3.6900	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
190	BFO 	BlackRock Massachusetts Tax-Exempt Trust	NYSE	USD	0.0400	monthly	3.9200	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
191	BTT 	BlackRock Florida Municipal 2020 Term Trust	NYSE	USD	0.0025	monthly	0.2100	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
192	BKK 	BlackRock Municipal 2030 Target Term Trust	NYSE	USD	0.0624	monthly	3.3000	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
193	BBN 	BlackRock Municipal 2020 Term Trust	NYSE	USD	0.0100	monthly	0.8200	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
194	BBF 	BlackRock Taxable Municipal Bond Trust?	NYSE	USD	0.1118	monthly	6.1500	NULL	2020-04-30	2020-04-15	2020-04-14	2020-04-03 13:58:31
195	MUI 	BlackRock Municipal Income Investment Trust	NYSE	USD	0.0505	monthly	5.1300	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
196	MCR 	BlackRock Muni Intermediate Duration Fund	NYSE	USD	0.0445	monthly	4.1500	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
197	BTA 	MFS Charter Income Trust	NYSE	USD	0.0550	monthly	9.2200	NULL	2020-04-30	2020-04-15	2020-04-14	2020-04-03 13:58:31
198	BAF 	BlackRock Long-Term Municipal Advantage Trust	NYSE	USD	0.0505	monthly	5.5200	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
199	BYM 	BlackRock Municipal Income Investment QualityTrust	NYSE	USD	0.0515	monthly	4.7200	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
200	EVN 	BlackRock Municipal Income Quality Trust	NYSE	USD	0.0480	monthly	4.3500	NULL	2020-05-01	2020-04-15	2020-04-14	2020-04-03 13:58:31
