id	        Ticker        	 Exchange 	Currency	 Dividend 	Distribution	 Yield  	30-Day SEC	 Payable  	  Record  	Ex-Dividend 	Timestamp 	          Fund           
160	NMZ                   	NYSE    	     USD	   0.0595	monthly     	 6.170	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:29    	Nuveen Municipal High Income Opportunity Fund                              
161	NKG                   	NYSE    	     USD	   0.0370	monthly     	 3.930	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:27    	Nuveen Georgia Dividend Advantage Municipal Funds 2                        
162	JEMD                  	NYSE    	     USD	   0.0375	monthly     	 7.790	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:27    	Nuveen Emerging Markets Debt 2022 Target Term Fund                         
163	JQC                   	NYSE    	     USD	   0.0884	monthly     	19.150	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:25    	Nuveen Credit Strategies Income Fund                                       
164	NAZ                   	NYSE    	     USD	   0.0438	monthly     	 4.430	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:25    	Nuveen Arizona Premium Income Municipal Fund                               
165	JRI                   	NYSE    	     USD	   0.0965	monthly     	12.540	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:21    	Nuveen Real Asset Income &amp; Growth Fund                                 
166	JLS                   	NYSE    	     USD	   0.0910	monthly     	 6.480	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:19    	Nuveen Mortgage and Income Fund                                            
167	JHB                   	NYSE    	     USD	   0.0370	monthly     	 5.330	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:18    	Nuveen High Income November 2021 Target Term Fund                          
168	JHAA                  	NYSE    	     USD	   0.0480	monthly     	 6.930	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:17    	Nuveen High Income 2023 Target Term Fund                                   
169	JCO                   	NYSE    	     USD	   0.0470	monthly     	 7.330	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:14    	Nuveen Credit Opportunities 2022 Target Term Fund                          
170	JHY                   	NYSE    	     USD	   0.0160	monthly     	 2.160	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:09    	Nuveen High Income 2020 Target Term Fund                                   
171	JGH                   	NYSE    	     USD	   0.1020	monthly     	11.010	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 10:07    	Nuveen Global High Income Fund                                             
172	SBR                   	NYSE    	     USD	   0.2582	monthly     	11.460	          	2020-04-29	2020-04-15	2020-04-14	2020-04-03 09:56    	Sabine Royalty Trust                                                       
173	NBB                   	NYSE    	     USD	   0.0925	monthly     	 6.000	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 09:55    	Nuveen Taxable Municipal Income Fund                                       
174	NEV                   	NYSE    	     USD	   0.0565	monthly     	 5.360	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 09:54    	Nuveen Enhanced Municipal Value Fund                                       
175	NMZ                   	NYSE    	     USD	   0.0595	monthly     	 6.110	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 09:54    	Nuveen Municipal High Income Opportunity Fund                              
176	NIM                   	NYSE    	     USD	   0.0265	monthly     	 3.330	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 09:54    	Nuveen Select Maturities Municipal Fund                                    
177	NMI                   	NYSE    	     USD	   0.0330	monthly     	 3.700	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 09:53    	Nuveen Municipal Income Fund                                               
178	JMM                   	NYSE    	     USD	   0.0270	monthly     	 5.380	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 09:53    	Nuveen Multi-Market Income Fund                                            
179	NZF                   	NYSE    	     USD	   0.0625	monthly     	 5.630	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 09:53    	Nuveen Municipal Credit Income Fund                                        
180	SPE                   	NYSE    	     USD	   0.0940	monthly     	12.620	          	2020-06-30	2020-06-19	2020-06-18	2020-04-03 09:50    	Special Opportunities Fund                                                 
181	PFBC                  	NASDAQ  	     USD	   0.3000	quarterly   	      	          	2020-04-21	2020-04-07	2020-04-06	2020-04-03 09:43    	Preferred Bank                                                             
182	NUW                   	NYSE    	     USD	   0.0390	monthly     	 3.150	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 09:42    	Nuveen AMT-Free Municipal Value Fund                                       
183	WSR                   	NYSE    	     USD	   0.0350	monthly     	      	          	2020-06-12	2020-06-02	2020-06-01	2020-04-03 09:42    	Whitestone REIT                                                            
184	NUV                   	        	     USD	   0.0310	            	      	          	          	          	          	2020-04-03 09:41    	See WSR Dividend Scorecard, Yield Chart, &amp; Dividend Growth.            
185	NXR                   	NYSE    	     USD	   0.0310	monthly     	 3.950	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 09:41    	Nuveen Municipal Value Fund                                                
186	NXP                   	NYSE    	     USD	   0.0435	monthly     	 3.490	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 09:40    	Nuveen Select Tax-Free Income Portfolio 3                                  
187	NXQ                   	NYSE    	     USD	   0.0455	monthly     	 3.770	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 09:39    	Nuveen Select Tax-Free Income Portfolio                                    
188	XIN                   	NYSE    	     USD	   0.0420	monthly     	 3.650	          	2020-05-01	2020-04-15	2020-04-14	2020-04-03 06:23    	Nuveen Select Tax-Free Income Portfolio 2                                  
189	HFRO                  	NYSE    	     USD	   0.1000	quarterly   	 9.570	          	2020-05-08	2020-04-17	2020-04-16	2020-04-03 06:20    	Xinyuan Real Estate                                                        
190	CYD                   	NYSE    	     USD	   0.0770	monthly     	10.960	          	2020-04-30	2020-04-23	2020-04-22	2020-04-03 06:19    	Highland Income Fund                                                       
191	NHF                   	NYSE    	     USD	   0.8500	annual      	 8.710	          	2020-07-31	2020-07-16	2020-07-15	2020-04-03 06:18    	China Yuchai                                                               
192	ALFVF  | ALFVY        	NYSE    	     USD	   0.1000	monthly     	15.080	          	2020-04-30	2020-04-23	2020-04-22	2020-04-03 06:08    	NexPoint Strategic Opportunities Fund                                      
193	MIC                   	OTCPK   	        	         	            	      	          	          	          	          	2020-04-02 17:46    	Alfa Laval                                                                 
194	DMB                   	NYSE    	     USD	   0.0530	            	      	          	          	          	          	2020-04-02 17:10    	Macquarie Infrastructure                                                   
195	OPI                   	NYSE    	     USD	   0.0530	monthly     	 5.340	          	2020-05-01	2020-04-20	2020-04-17	2020-04-02 16:53    	Dreyfus Municipal Bond Infrastructure Fund                                 
196	WHF                   	NASDAQ  	        	         	            	      	          	          	          	          	2020-04-02 16:44    	In monitoring the effects of the COVID-19 pandemic, Office Properties Incom
197	SUN                   	NASDAQ  	     USD	   0.8255	            	      	          	          	          	          	2020-04-02 16:27    	As the result of economic turmoil caused by the COVID-19 pandemic, WhiteHor
198	UMH.PD                	NYSE    	     USD	   0.8255	quarterly   	22.300	          	2020-05-19	2020-05-07	2020-05-06	2020-04-02 16:25    	Sunoco LP                                                                  
199	CODI.PB               	NYSE    	     USD	   0.3984	quarterly   	 9.230	          	2020-06-15	2020-05-15	2020-05-14	2020-04-02 16:23    	UMH Properties, Inc. 6.375% CUM PFD D                                      
200	UMH.PC                	NYSE    	     USD	   0.4922	quarterly   	11.870	          	2020-04-30	2020-04-15	2020-04-14	2020-04-02 16:23    	Compass Diversified Holdings LLC 7.87% CUM PFD B                           
