id	        Ticker        	 Exchange 	Currency	 Dividend 	Distribution	 Yield  	30-Day SEC	 Payable  	  Record  	Ex-Dividend 	Timestamp 	          Fund           
157	DSU                   	NYSE    	     USD	   0.0410	monthly     	 3.830	          	2020-04-30	2020-04-15	2020-04-14	2020-04-01 17:34    	BlackRock Enhanced Government Fund                                         
158	BTZ                   	NYSE    	     USD	   0.0711	monthly     	10.100	          	2020-04-30	2020-04-15	2020-04-14	2020-04-01 17:33    	BlackRock Debt Strategies Fund                                             
159	MUH                   	NYSE    	     USD	   0.0839	monthly     	 8.630	          	2020-04-30	2020-04-15	2020-04-14	2020-04-01 17:32    	BlackRock Credit Allocation Income Trust IV                                
160	MUS                   	NYSE    	     USD	   0.0565	monthly     	 4.930	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:31    	BlackRock MuniHoldings Fund II                                             
161	MVT                   	NYSE    	     USD	   0.0445	monthly     	 4.470	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:30    	BlackRock MuniHoldings Quality Fund                                        
162	MYD                   	NYSE    	     USD	   0.0555	monthly     	 4.900	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:30    	BlackRock MuniVest Fund II                                                 
163	MYF                   	NYSE    	     USD	   0.0560	monthly     	 5.290	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:29    	BlackRock MuniYield Fund                                                   
164	BLW                   	NYSE    	     USD	   0.0560	monthly     	 5.060	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:29    	BlackRock MuniYield Investment Fund                                        
165	MYI                   	NYSE    	     USD	   0.0981	monthly     	 9.330	          	2020-04-30	2020-04-15	2020-04-14	2020-04-01 17:28    	BlackRock Limited Duration Income Trust                                    
166	BKT                   	NYSE    	     USD	   0.0445	monthly     	 4.180	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:28    	BlackRock MuniYield Quality Fund III?                                      
167	MYC                   	NYSE    	     USD	   0.0344	monthly     	 7.170	          	2020-04-30	2020-04-15	2020-04-14	2020-04-01 17:28    	BlackRock Income Trust                                                     
168	BFZ                   	NYSE    	     USD	   0.0430	monthly     	 3.960	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:28    	BlackRock MuniYield California Fund                                        
169	MUC                   	NYSE    	     USD	   0.0380	monthly     	 3.730	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:28    	BlackRock California Municipal Income Trust                                
170	MVF                   	NYSE    	     USD	   0.0460	monthly     	 4.250	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:28    	BlackRock MuniHoldings California Quality Fund                             
171	BZM                   	NYSE    	     USD	   0.0335	monthly     	 4.960	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:27    	BlackRock MuniVest Fund                                                    
172	BIT                   	NYSE    	     USD	   0.0395	monthly     	 3.520	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:27    	BlackRock Maryland Municipal Bond Trust                                    
173	MCA                   	NYSE    	     USD	   0.1237	monthly     	12.300	          	2020-04-30	2020-04-15	2020-04-14	2020-04-01 17:27    	BlackRock Multi-Sector Income Trust                                        
174	MIY                   	NYSE    	     USD	   0.0460	monthly     	 4.220	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:27    	BlackRock MuniYield California Quality Fund?                               
175	MNE                   	NYSE    	     USD	   0.0490	monthly     	 4.440	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:27    	BlackRock MuniYield Michigan Quality Fund                                  
176	MHN                   	NYSE    	     USD	   0.0360	monthly     	 3.050	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:27    	BlackRock Muni New York Intermediate Duration Fund                         
177	MYN                   	NYSE    	     USD	   0.0445	monthly     	 4.400	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:26    	BlackRock MuniHoldings New York Quality Fund                               
178	BSE                   	NYSE    	     USD	   0.0425	monthly     	 4.170	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:26    	BlackRock MuniYield New York Quality Fund                                  
179	BHK                   	NYSE    	     USD	   0.0405	monthly     	 3.890	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:26    	BlackRock New York Municipal Income Quality Trust                          
180	BQH                   	NYSE    	     USD	   0.0676	monthly     	 6.130	          	2020-04-30	2020-04-15	2020-04-14	2020-04-01 17:26    	BlackRock Core Bond Trust                                                  
181	BNY                   	NYSE    	     USD	   0.0480	monthly     	 4.110	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:26    	BlackRock New York Municipal Bond Trust                                    
182	BFY                   	NYSE    	     USD	   0.0480	monthly     	 4.350	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:25    	BlackRock New York Municipal Income Trust                                  
183	MUJ                   	NYSE    	     USD	   0.0505	monthly     	 4.680	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:25    	BlackRock New York Municipal Income Trust II                               
184	MYJ                   	NYSE    	     USD	   0.0540	monthly     	 4.910	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:25    	BlackRock MuniHoldings New Jersey Quality Fund                             
185	MPA                   	NYSE    	     USD	   0.0605	monthly     	 5.380	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:25    	BlackRock MuniYield New Jersey Fund                                        
186	MZA                   	NYSE    	     USD	   0.0460	monthly     	 4.110	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:25    	BlackRock MuniYield Pennsylvania Quality Fund                              
187	BGT                   	NYSE    	     USD	   0.0460	monthly     	 4.260	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:24    	BlackRock MuniYield Arizona Fund                                           
188	BHV                   	NYSE    	     USD	   0.0764	monthly     	 9.350	          	2020-04-30	2020-04-15	2020-04-14	2020-04-01 17:24    	BlackRock Floating Rate Income Trust                                       
189	MHE                   	NYSE    	     USD	   0.0455	monthly     	 3.690	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:24    	BlackRock Virginia Municipal Bond Trust                                    
190	BFO                   	NYSE    	     USD	   0.0400	monthly     	 3.920	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:23    	BlackRock Massachusetts Tax-Exempt Trust                                   
191	BTT                   	NYSE    	     USD	   0.0025	monthly     	 0.210	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:22    	BlackRock Florida Municipal 2020 Term Trust                                
192	BKK                   	NYSE    	     USD	   0.0624	monthly     	 3.300	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:21    	BlackRock Municipal 2030 Target Term Trust                                 
193	BBN                   	NYSE    	     USD	   0.0100	monthly     	 0.820	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:19    	BlackRock Municipal 2020 Term Trust                                        
194	BBF                   	NYSE    	     USD	   0.1118	monthly     	 6.150	          	2020-04-30	2020-04-15	2020-04-14	2020-04-01 17:16    	BlackRock Taxable Municipal Bond Trust?                                    
195	MUI                   	NYSE    	     USD	   0.0505	monthly     	 5.130	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:15    	BlackRock Municipal Income Investment Trust                                
196	MCR                   	NYSE    	     USD	   0.0445	monthly     	 4.150	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:14    	BlackRock Muni Intermediate Duration Fund                                  
197	BTA                   	NYSE    	     USD	   0.0550	monthly     	 9.220	          	2020-04-30	2020-04-15	2020-04-14	2020-04-01 17:14    	MFS Charter Income Trust                                                   
198	BAF                   	NYSE    	     USD	   0.0505	monthly     	 5.520	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:13    	BlackRock Long-Term Municipal Advantage Trust                              
199	BYM                   	NYSE    	     USD	   0.0515	monthly     	 4.720	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:12    	BlackRock Municipal Income Investment QualityTrust                         
200	EVN                   	NYSE    	     USD	   0.0480	monthly     	 4.350	          	2020-05-01	2020-04-15	2020-04-14	2020-04-01 17:10    	BlackRock Municipal Income Quality Trust                                   
