id	        Ticker        	 Exchange 	Currency	 Dividend 	Distribution	 Yield  	30-Day SEC	 Payable  	  Record  	Ex-Dividend 	Timestamp 	          Fund           
160	CCU                   	NYSE    	     CAD	   0.2730	            	      	          	          	2020-04-17	2020-04-16	2020-04-15 10:02    	Compania Cervecerias Unidas S.A.                                           
161	CLF                   	NYSE    	        	         	            	      	          	          	          	          	2020-04-15 09:53    	Cleveland-Cliffs                                                           
162	EPR                   	NYSE    	     USD	   0.3825	monthly     	19.160	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 09:24    	EPR Properties                                                             
163	CWSRF                 	OTC     	     CAD	   0.0510	monthly     	 7.070	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 09:19    	Chartwell Retirement Residences                                            
164	PPRQF                 	OTC     	     CAD	   0.0617	monthly     	 5.420	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 08:38    	Choice Properties                                                          
165	NNN                   	NYSE    	     USD	   0.5150	quarterly   	 6.010	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 08:37    	National Retail Properties                                                 
166	HCI                   	NYSE    	     USD	   0.4000	quarterly   	 3.970	          	2020-06-19	2020-05-15	2020-05-14	2020-04-15 08:35    	HCI Group                                                                  
167	EXETF                 	OTCPK   	     CAD	   0.0400	monthly     	 7.680	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 08:34    	Extendicare                                                                
168	VET                   	NYSE    	     CAD	   0.0400	            	      	          	          	          	          	2020-04-15 08:32    	Vermilion Energy                                                           
169	AES                   	NYSE    	     USD	   0.1433	quarterly   	 4.090	          	2020-05-15	2020-05-01	2020-04-30	2020-04-15 08:11    	AES                                                                        
170	ENTG                  	NASDAQ  	     USD	   0.0800	quarterly   	 0.620	          	2020-05-20	2020-04-29	2020-04-28	2020-04-15 08:07    	Entegris                                                                   
171	GS                    	NYSE    	     USD	   1.2500	quarterly   	 2.810	          	2020-06-29	2020-06-01	2020-05-29	2020-04-15 08:06    	Goldman Sachs                                                              
172	RIOCF                 	OTCPK   	     CAD	   0.1200	monthly     	 8.500	          	2020-05-07	2020-04-30	2020-04-29	2020-04-15 07:29    	RioCan Real Estate Investment Trust                                        
173	BLX                   	NYSE    	     USD	   0.2500	quarterly   	 9.690	          	2020-05-13	2020-04-27	2020-04-24	2020-04-15 07:21    	Banco Latinoamericano                                                      
174	AOS                   	NYSE    	     USD	   0.2400	quarterly   	 2.420	          	2020-05-15	2020-04-30	2020-04-29	2020-04-15 07:19    	A. O. Smith                                                                
175	GLAD                  	NASDAQ  	     USD	   0.2400	            	      	          	          	          	          	2020-04-15 05:52    	Starting April 1, 2020, Gladstone Capital                                  
176	GLAD                  	NASDAQ  	     USD	   0.0650	monthly     	12.190	          	2020-06-30	          	          	2020-04-14 17:17    	Gladstone Capital                                                          
177	CVLY                  	NASDAQ  	     USD	   0.1600	quarterly   	 4.570	          	2020-05-12	2020-04-28	2020-04-27	2020-04-14 17:09    	Codorus Valley                                                             
178	CNBKA                 	NASDAQ  	     USD	   0.1200	quarterly   	 0.720	          	2020-05-15	2020-05-01	2020-04-30	2020-04-14 16:49    	Century Bancorp                                                            
179	GAIN                  	NASDAQ  	     USD	   0.0700	monthly     	 8.880	          	2020-06-30	          	          	2020-04-14 16:48    	Gladstone Investment                                                       
180	GOOD                  	NASDAQ  	     USD	   0.1252	monthly     	10.390	          	2020-06-30	2020-06-19	2020-06-18	2020-04-14 16:47    	Gladstone Commercial                                                       
181	PGZ                   	NYSE    	     USD	   0.1100	monthly     	10.670	          	2020-07-31	2020-07-17	2020-07-16	2020-04-14 16:42    	Principal Real Estate Income Fund                                          
182	KALU                  	NASDAQ  	     USD	   0.6700	quarterly   	 3.700	          	2020-05-15	2020-04-24	2020-04-23	2020-04-14 16:40    	Kaiser Aluminum                                                            
183	PG                    	NYSE    	     USD	   0.7907	quarterly   	 2.730	          	2020-05-15	2020-04-24	2020-04-23	2020-04-14 16:36    	Procter &amp; Gamble                                                       
184	NCZ                   	NYSE    	     USD	   0.0375	monthly     	12.860	          	2020-05-04	2020-04-24	2020-04-23	2020-04-14 16:22    	AllianzGI Convertible &amp; Income Fund II                                 
185	LKFN                  	NASDAQ  	     USD	   0.3000	quarterly   	 2.950	          	2020-05-05	2020-04-25	2020-04-23	2020-04-14 16:09    	Lakeland Financial                                                         
186	IIPZF  | IIP.UN       	OTC     	     CAD	   0.0258	monthly     	 1.940	          	2020-05-15	2020-04-30	2020-04-29	2020-04-14 16:02    	InterRent Real Estate Investment Trust                                     
187	HOMZ                  	NYSEARCA	     USD	   0.0636	monthly     	      	1969-12-31	2020-04-16	2020-04-15	2020-04-14	2020-04-14 15:21    	Hoya Capital Housing ETF                                                   
188	YGYIP                 	NASDAQ  	     USD	   0.2031	monthly     	24.350	          	2020-07-15	2020-06-30	2020-06-29	2020-04-14 10:24    	Youngevity International, Inc. 9.75% PFD SER D                             
189	FRC                   	NYSE    	     USD	   0.2000	quarterly   	 0.860	          	2020-05-14	2020-04-30	2020-04-29	2020-04-14 09:15    	First Republic Bank                                                        
190	MVC                   	NYSE    	     USD	   0.1700	quarterly   	12.570	          	2020-04-30	2020-04-24	2020-04-23	2020-04-14 07:21    	MVC Capital                                                                
191	JNJ                   	NYSE    	     USD	   1.0100	quarterly   	 2.890	          	2020-06-09	2020-05-26	2020-05-22	2020-04-14 06:55    	Johnson &amp; Johnson                                                      
192	O                     	NYSE    	     USD	   0.2330	monthly     	 4.930	          	2020-05-15	2020-05-01	2020-04-30	2020-04-14 06:32    	Realty Income                                                              
193	MSB                   	NYSE    	     USD	   0.5600	quarterly   	15.640	          	2020-05-20	2020-04-30	2020-04-29	2020-04-14 06:03    	Mesabi Trust                                                               
194	FAST                  	NASDAQ  	     USD	   0.2500	quarterly   	 2.970	          	2020-05-26	2020-04-28	2020-04-27	2020-04-13 17:44    	Fastenal                                                                   
195	PKIUF                 	OTCPK   	     CAD	   0.1012	monthly     	 4.080	          	2020-05-15	2020-04-22	2020-04-21	2020-04-13 17:08    	Parkland Fuel                                                              
196	HCAP                  	NASDAQ  	     CAD	   0.0813	            	      	          	          	          	          	2020-04-13 17:02    	As part of its plan to preserve liquidity made uncertainty resulting from t
197	UNM                   	NYSE    	     USD	   0.2850	quarterly   	 7.230	          	2020-05-15	2020-04-27	2020-04-24	2020-04-13 16:18    	Unum                                                                       
198	BADFF                 	OTCPK   	     CAD	   0.0500	monthly     	 2.420	          	2020-05-15	2020-04-30	2020-04-29	2020-04-13 14:02    	Badger Daylighting                                                         
199	OSTK  | OSTBP  | OSTK 	OSTK+0.4	     CAD	   0.0500	            	      	1969-12-31	          	          	          	2020-04-13 11:28    	Overstock.com                                                              
