id	        Ticker        	 Exchange 	Currency	 Dividend 	Distribution	 Yield  	30-Day SEC	 Payable  	  Record  	Ex-Dividend 	Timestamp 	          Fund           
159	SWK                   	OTCPK   	     USD	   0.6900	            	      	          	          	          	          	2020-04-17 15:10    	Citing COVID-19 pandemic,?Swatch Group                                     
160	SWGAY  | SWGAF  | SWGN	OTCPK   	     CAD	   0.1150	monthly     	15.090	          	2020-05-04	2020-04-27	2020-04-24	2020-04-17 15:02    	H&amp;R Real Estate Investment Trust                                       
161	HRUFF                 	OTCPK   	     CAD	   0.0600	monthly     	 8.290	          	2020-05-15	2020-04-30	2020-04-29	2020-04-17 13:27    	Cominar Real Estate Investment Trust                                       
162	CMLEF                 	NYSE    	     USD	   0.0350	monthly     	 9.530	          	2020-06-01	2020-05-22	2020-05-21	2020-04-17 12:58    	Putnam Premier Income Trust                                                
163	PPT                   	NYSE    	     USD	   0.0531	monthly     	 5.240	          	2020-06-01	2020-05-22	2020-05-21	2020-04-17 12:56    	Putnam Municipal Opportunities Trust                                       
164	PMO                   	NYSE    	     USD	   0.0320	monthly     	 5.490	          	2020-06-01	2020-05-22	2020-05-21	2020-04-17 12:56    	Putnam Managed Municipal Income Trust                                      
165	PMM                   	NYSE    	     USD	   0.0300	monthly     	 8.430	          	2020-06-01	2020-05-22	2020-05-21	2020-04-17 12:54    	Putnam Master Intermediate Income Trust                                    
166	PIM                   	OTC     	     CAD	   0.0742	monthly     	 7.050	          	2020-05-15	2020-04-30	2020-04-29	2020-04-17 12:53    	Crombie REIT                                                               
167	CROMF                 	OTC     	     USD	   0.0171	monthly     	      	          	2020-05-29	2020-04-30	2020-04-29	2020-04-17 12:48    	Automotive Finco                                                           
168	RMIAF                 	NASDAQ  	     USD	   0.0100	quarterly   	      	          	2020-05-21	2020-04-21	2020-04-20	2020-04-17 11:55    	Service Properties Trust                                                   
169	SVC                   	OTC     	     CAD	   0.1000	monthly     	      	          	2020-05-15	2020-04-30	2020-04-29	2020-04-17 11:42    	K-Bro Linen                                                                
170	KBRLF                 	        	     CAD	   0.1000	            	      	          	          	          	          	2020-04-17 11:33    	Kohl?s Corporation                                                         
171	KSS                   	OTCPK   	     USD	   0.0400	quarterly   	 0.870	          	2020-05-08	2020-05-01	2020-04-30	2020-04-17 11:06    	Community Heritage Financial                                               
172	CMHF                  	NASDAQ  	     USD	   0.1000	quarterly   	 6.760	          	2020-05-18	2020-04-30	2020-04-29	2020-04-17 10:47    	Kentucky First Federal Bancorp                                             
173	KFFB                  	        	     USD	   0.1000	            	      	          	          	          	          	2020-04-17 10:46    	Orange                                                                     
174	ORAN                  	NASDAQ  	     USD	   0.1100	quarterly   	      	          	2020-05-01	2020-04-21	2020-04-20	2020-04-17 10:41    	Civista Bancshares                                                         
175	CIVB                  	NYSEARCA	        	         	            	 2.660	2020-04-15	2020-05-11	2020-04-20	2020-04-17	2020-04-17 09:22    	SPDR Dow Jones Industrial Average                                          
176	DIA                   	NASDAQ  	     USD	   0.2031	monthly     	10.240	          	2020-05-15	2020-04-30	2020-04-29	2020-04-17 09:17    	Chicken Soup for the Soul Entertainment Series A Cumu Perp Red Prfd Stk    
177	CSSEP                 	NASDAQ  	     USD	   0.2000	quarterly   	 5.230	          	2020-05-13	2020-04-30	2020-04-29	2020-04-17 09:12    	Sierra Bancorp                                                             
178	BSRR                  	OTC     	     USD	   0.2000	            	      	          	          	          	          	2020-04-17 08:06    	In the light of the general uncertainty due to outbreak of COVID-19, the bo
179	BITGF                 	OTCPK   	     CAD	   0.1900	monthly     	10.170	          	2020-05-15	2020-04-30	2020-04-29	2020-04-17 07:21    	Exchange Income                                                            
180	EIFZF                 	OTCPK   	     CAD	   0.0025	monthly     	 2.900	1969-12-31	2020-05-15	2020-05-01	2020-04-30	2020-04-17 07:11    	Secure Energy Services                                                     
181	SECYF                 	NYSE    	        	   0.1250	quarterly   	 3.560	          	2020-07-09	2020-06-03	2020-06-02	2020-04-17 07:04    	Schlumberger                                                               
182	SLB                   	NYSE    	     USD	   0.3900	quarterly   	 9.080	          	2020-05-13	2020-04-29	2020-04-28	2020-04-17 06:58    	Citizens Financial                                                         
183	CFG                   	NYSE    	     USD	   0.1000	quarterly   	 5.010	          	2020-05-15	2020-05-01	2020-04-30	2020-04-17 06:51    	Targa Resources                                                            
184	TRGP                  	NYSE    	     USD	   0.5250	quarterly   	34.370	          	2020-05-08	2020-04-27	2020-04-24	2020-04-17 06:44    	USA Compression Partners                                                   
185	USAC                  	NYSE    	     USD	   0.6700	quarterly   	 2.910	          	2020-06-01	2020-05-05	2020-05-04	2020-04-17 06:19    	IDACORP                                                                    
186	IDA                   	NASDAQ  	     USD	   0.0400	quarterly   	16.000	          	2020-05-14	2020-05-04	2020-05-01	2020-04-16 17:44    	Blueknight Energy Partners                                                 
187	BKEP                  	NASDAQ  	     USD	   0.1788	quarterly   	14.900	          	2020-05-14	2020-05-04	2020-05-01	2020-04-16 17:10    	Blueknight Energy Partners, L.P.                                           
188	BKEPP                 	NASDAQ  	     USD	   0.1200	quarterly   	 8.730	          	2020-05-08	2020-05-01	2020-04-30	2020-04-16 17:09    	Green Plains Partners                                                      
189	GPP                   	OTC     	     CAD	   0.1358	monthly     	 5.030	          	2020-05-15	2020-04-30	2020-04-29	2020-04-16 17:08    	Northview Apartment Real Estate Investment Trust                           
190	NPRUF                 	NYSE    	     USD	   0.1200	quarterly   	 1.230	          	2020-06-25	2020-06-15	2020-06-12	2020-04-16 17:04    	World Wrestling Entertainment                                              
191	WWE                   	OTCPK   	     USD	   0.1200	            	      	          	          	          	          	2020-04-16 17:03    	CES Energy Solutions                                                       
192	CESDF                 	NYSE    	     USD	   0.7650	quarterly   	 3.520	          	2020-06-15	2020-05-13	2020-05-12	2020-04-16 16:53    	Consolidated Edison                                                        
193	ED                    	NYSE    	     USD	   0.6250	quarterly   	41.120	          	2020-05-15	2020-05-08	2020-05-07	2020-04-16 16:47    	Crestwood Equity                                                           
194	CEQP                  	NASDAQ  	     USD	   0.0300	quarterly   	 1.500	          	2020-05-14	2020-04-30	2020-04-29	2020-04-16 16:38    	Provident Bancorp                                                          
195	PVBC                  	NYSE    	     USD	   0.4533	quarterly   	 6.830	          	2020-05-15	2020-04-30	2020-04-29	2020-04-16 16:37    	FNB Corp Deposit Shs Repr Non Cum Perp Pfd Shs Series E                    
196	FNB.PE                	NYSE    	     USD	   0.2125	quarterly   	 2.540	          	2020-06-03	2020-04-30	2020-04-29	2020-04-16 16:36    	ConAgra Brands                                                             
197	CAG                   	NYSE    	     USD	   0.0600	quarterly   	 1.900	          	2020-06-18	2020-06-04	2020-06-03	2020-04-16 16:32    	Nielsen                                                                    
198	NLSN                  	NYSE    	     USD	   0.9350	quarterly   	13.640	          	2020-05-14	2020-04-27	2020-04-24	2020-04-16 16:22    	ONEOK                                                                      
199	OKE                   	NASDAQ  	     USD	   0.0300	quarterly   	 0.970	          	2020-05-11	2020-04-27	2020-04-24	2020-04-16 16:19    	South Plains Financial                                                     
200	SPFI                  	
