id	        Ticker        	 Exchange 	Currency	 Dividend 	Distribution	 Yield  	30-Day SEC	 Payable  	  Record  	Ex-Dividend 	Timestamp 	          Fund           
163	QADB                  	NYSE    	     USD	   0.3200	quarterly   	 1.380	          	2020-06-30	2020-06-16	2020-06-15	2020-04-08 17:01    	Allegion                                                                   
164	QADA                  	NASDAQ  	     USD	   0.0600	quarterly   	 0.800	          	2020-04-29	2020-04-22	2020-04-21	2020-04-08 16:33    	QAD                                                                        
165	ADP                   	NASDAQ  	     USD	   0.0720	quarterly   	 0.680	          	2020-04-29	2020-04-22	2020-04-21	2020-04-08 16:08    	QAD                                                                        
166	SBFFF  | SBFFY        	NASDAQ  	     USD	   0.9100	quarterly   	 2.650	          	2020-07-01	2020-06-12	2020-06-11	2020-04-08 14:33    	Automatic Data Processing                                                  
167	BGH                   	OTCPK   	     EUR	   0.7450	            	      	          	2020-05-06	2020-04-15	2020-04-14	2020-04-08 14:10    	SBM Offshore                                                               
168	CBH                   	NYSE    	     USD	   0.1056	monthly     	11.550	          	2020-07-01	2020-06-22	2020-06-19	2020-04-08 13:33    	Barings Global Short                                                       
169	CAT                   	NYSE    	     USD	   0.0460	monthly     	      	          	2020-05-01	2020-04-13	2020-04-09	2020-04-08 11:21    	AllianzGI Convertible &amp; Income 2024 Target Term Fund                   
170	AIO                   	NYSE    	        	         	            	      	          	          	          	          	2020-04-08 11:08    	The Caterpillar                                                            
171	ACV                   	NYSE    	     USD	   0.1083	monthly     	      	          	2020-05-01	2020-04-13	2020-04-09	2020-04-08 10:08    	AllianzGI Artificial Intelligence &amp; Technology Opportunities Fund      
172	APMCF                 	NYSE    	     USD	   0.1670	monthly     	      	          	2020-05-01	2020-04-13	2020-04-09	2020-04-08 09:51    	AllianzGI Diversified Income &amp; Convertible Fund                        
173	AVAL                  	OTC     	        	         	            	      	          	          	          	          	2020-04-08 09:36    	Morien Resources?                                                          
174	DX                    	NYSE    	     USD	   0.0250	monthly     	      	          	2020-04-16	2020-04-13	2020-04-09	2020-04-08 09:35    	Grupo Aval Acciones y Valores S.A.                                         
175	EFC                   	NYSE    	     USD	   0.1500	monthly     	16.290	          	2020-05-01	2020-04-22	2020-04-21	2020-04-08 08:31    	Dynex Capital                                                              
176	ROK                   	NYSE    	     USD	   0.0800	            	21.010	          	2020-05-26	2020-04-30	2020-03-30	2020-04-08 06:29    	Ellington Financial Inc.                                                   
177	KNOP                  	NYSE    	     USD	   1.0200	quarterly   	 2.590	          	2020-06-10	2020-05-18	2020-05-15	2020-04-07 17:57    	Rockwell Automation                                                        
178	VMM                   	NYSE    	     USD	   0.5200	quarterly   	21.510	          	2020-05-14	2020-05-01	2020-04-30	2020-04-07 17:04    	KNOT Offshore Partners                                                     
179	VFL                   	NYSEMKT 	     USD	   0.0375	monthly     	 3.710	          	2020-04-24	2020-04-17	2020-04-16	2020-04-07 16:56    	Delaware Investments Minnesota Municipal Income Fund II                    
180	VCF                   	NYSEMKT 	     USD	   0.0425	monthly     	 4.470	          	2020-04-24	2020-04-17	2020-04-16	2020-04-07 16:56    	Delaware Investments National Municipal Income Fund                        
181	DEX                   	NYSEMKT 	     USD	   0.0450	monthly     	 4.150	          	2020-04-24	2020-04-17	2020-04-16	2020-04-07 16:55    	Delaware Investments Colorado Municipal Income Fund                        
182	DDF                   	NYSE    	     USD	   0.0772	monthly     	12.350	          	2020-04-24	2020-04-17	2020-04-16	2020-04-07 16:44    	Delaware Enhanced Global Dividend &amp; Income Fund                        
183	LEN                   	NYSE    	     USD	   0.0831	monthly     	12.220	          	2020-04-24	2020-04-17	2020-04-16	2020-04-07 16:43    	Delaware Investments Dividend &amp; Income Fund                            
184	BAC.PB                	NYSE    	     USD	   0.1250	quarterly   	 1.270	          	2020-05-05	2020-04-21	2020-04-20	2020-04-07 16:33    	Lennar                                                                     
185	BAC.PE                	NYSE    	     USD	   0.3750	quarterly   	 5.750	          	2020-05-18	2020-04-30	2020-04-29	2020-04-07 16:33    	Bank of America Corporation 6 NCUM PFD SR GG                               
186	BAC.PM                	NYSE    	     USD	   0.2500	quarterly   	 4.670	          	2020-05-15	2020-04-30	2020-04-29	2020-04-07 16:30    	Bank of America Corporation Deposit Shs Perp Pfd Shs Series E              
187	AIF                   	NYSE    	     USD	   0.3359	quarterly   	 5.440	          	2020-06-25	2020-06-01	2020-05-29	2020-04-07 16:27    	Bank of America Corporation 5.375 DEP PFD KK                               
188	AFT                   	NYSE    	     USD	   0.0910	monthly     	 9.750	          	2020-04-30	2020-04-17	2020-04-16	2020-04-07 16:20    	Apollo Tactical Income Fund                                                
189	UNF                   	NYSE    	     USD	   0.0840	monthly     	 9.070	          	2020-04-30	2020-04-17	2020-04-16	2020-04-07 16:19    	Apollo Senior Floating Rate Fund                                           
190	SADL                  	NYSE    	     USD	   0.2500	quarterly   	 0.640	          	2020-06-29	2020-06-08	2020-06-05	2020-04-07 14:53    	UniFirst                                                                   
191	VIV                   	OTCPK   	        	         	            	      	          	          	          	          	2020-04-07 13:07    	William H. Sadlier                                                         
192	AMIVF                 	NYSE    	     USD	   0.2690	            	      	          	          	2020-04-10	2020-04-08	2020-04-07 10:51    	Telefonica Brasil                                                          
193	FRG                   	OTC     	     CAD	   0.0750	monthly     	 9.830	          	2020-05-12	2020-04-30	2020-04-29	2020-04-07 10:50    	Atrium Mortgage Investment                                                 
194	OSW                   	NASDAQ  	     USD	   0.2500	quarterly   	      	          	2020-04-27	2020-04-10	2020-04-08	2020-04-07 09:40    	Franchise Group                                                            
195	GBX                   	NASDAQ  	     USD	   0.0400	quarterly   	      	          	2020-05-29	2020-04-10	2020-04-08	2020-04-07 09:23    	OneSpaWorld                                                                
196	MINDP                 	NYSE    	     USD	   0.2700	quarterly   	 7.520	          	2020-05-13	2020-04-22	2020-04-21	2020-04-07 06:44    	Greenbrier                                                                 
197	MMS                   	NASDAQ  	     USD	   0.5625	quarterly   	16.670	          	2020-04-30	2020-04-15	2020-04-14	2020-04-07 06:38    	Mitcham Industries                                                         
198	KSM                   	NYSE    	     USD	   0.2800	quarterly   	 1.910	          	2020-05-29	2020-05-15	2020-05-14	2020-04-07 06:35    	MAXIMUS                                                                    
199	KTF                   	NYSE    	     USD	   0.0350	monthly     	 4.260	          	2020-04-30	2020-04-16	2020-04-15	2020-04-06 17:59    	DWS Strategic Municipal Income Trust                                       
