id	        Ticker        	 Exchange 	Currency	 Dividend 	Distribution	 Yield  	30-Day SEC	 Payable  	  Record  	Ex-Dividend 	Timestamp 	          Fund           
161	FMY                   	NYSE    	     USD	   0.0600	monthly     	 5.540	          	2020-05-15	2020-05-04	2020-05-01	2020-04-20 17:36    	First Trust Mortgage Income Fund                                           
162	FDEU                  	NYSE    	     USD	   0.0600	monthly     	 7.290	          	2020-05-15	2020-05-04	2020-05-01	2020-04-20 17:34    	First Trust Dynamic Europe Equity Income Fund                              
163	FPF                   	NYSE    	     USD	   0.1325	monthly     	 8.160	          	2020-05-15	2020-05-04	2020-05-01	2020-04-20 17:32    	First Trust Intermediate Duration Preferred &amp; Income Fund              
164	FIV                   	NYSE    	     USD	   0.0203	monthly     	 3.090	          	2020-05-15	2020-05-04	2020-05-01	2020-04-20 17:29    	First Trust Senior Floating Rate 2022 Target Term Fund                     
165	FSD                   	NYSE    	     USD	   0.1100	monthly     	10.170	          	2020-05-15	2020-05-04	2020-05-01	2020-04-20 17:29    	First Trust High Income Long/Short Fund                                    
166	FAM                   	NYSE    	     USD	   0.0800	monthly     	10.580	          	2020-05-15	2020-05-04	2020-05-01	2020-04-20 17:29    	First Trust/Aberdeen Global Opportunity Income Fund                        
167	FCT                   	NYSE    	     USD	   0.0825	monthly     	 9.670	          	2020-05-15	2020-05-04	2020-05-01	2020-04-20 17:24    	First Trust Senior Floating Rate Income Fund II                            
168	ENLC                  	NYSE    	     USD	   0.0938	quarterly   	32.630	          	2020-05-13	2020-05-01	2020-04-30	2020-04-20 17:17    	EnLink Midstream                                                           
169	BMTC                  	NASDAQ  	     USD	   0.2600	quarterly   	 3.780	          	2020-06-01	2020-04-30	2020-04-29	2020-04-20 17:17    	Bryn Mawr Bank                                                             
170	HPE                   	NYSE    	     USD	   0.1200	quarterly   	 5.130	          	2020-07-01	2020-06-10	2020-06-09	2020-04-20 16:33    	Hewlett Packard Enterprise                                                 
171	RECN                  	NASDAQ  	     USD	   0.1400	quarterly   	 5.430	          	2020-06-10	2020-05-13	2020-05-12	2020-04-20 16:25    	Resources Connection                                                       
172	RBB                   	NASDAQ  	     USD	   0.0600	quarterly   	 1.820	          	2020-05-13	2020-04-30	2020-04-29	2020-04-20 16:22    	RBB Bancorp                                                                
173	EFSC                  	NASDAQ  	     USD	   0.1800	quarterly   	 2.600	          	2020-06-30	2020-06-15	2020-06-12	2020-04-20 16:13    	Enterprise Financial Services                                              
174	WES                   	NYSE    	     USD	   0.3110	quarterly   	22.250	          	2020-05-14	2020-05-01	2020-04-30	2020-04-20 16:10    	Western Midstream Partners                                                 
175	ALSWF                 	OTCPK   	     CAD	   0.0800	quarterly   	 3.270	          	2020-05-29	2020-05-08	2020-05-07	2020-04-20 15:44    	Absolute Software                                                          
176	SO                    	NYSE    	     USD	   0.6400	quarterly   	 4.600	          	2020-06-08	2020-05-18	2020-05-15	2020-04-20 14:48    	Southern Co                                                                
177	SRRTF                 	OTC     	     USD	   0.0720	monthly     	13.940	          	2020-05-15	2020-04-30	2020-04-29	2020-04-20 14:44    	Slate Retail REIT                                                          
178	MGRUF                 	OTC     	     CAD	   0.0800	monthly     	16.520	          	2020-05-15	2020-04-30	2020-04-29	2020-04-20 14:03    	Morguard Real Estate Investment Trust                                      
179	SRRTF                 	OTC     	     USD	   0.0720	monthly     	14.180	          	2020-05-15	2020-04-30	2020-04-29	2020-04-20 13:09    	Slate Retail REIT                                                          
180	FT                    	NYSE    	     USD	   0.0320	monthly     	 5.870	          	2020-05-15	2020-04-30	2020-04-29	2020-04-20 13:07    	Franklin Universal Trust                                                   
181	FTF                   	NYSEMKT 	     USD	   0.0740	monthly     	11.200	          	2020-05-15	2020-04-30	2020-04-29	2020-04-20 13:05    	Franklin Limited Duration Income Trust                                     
182	SLTTF                 	OTC     	     CAD	   0.0333	monthly     	10.340	          	2020-05-15	2020-04-30	2020-04-29	2020-04-20 12:37    	Slate Office REIT                                                          
183	PCAR                  	NASDAQ  	     USD	   0.3200	quarterly   	 1.880	          	2020-06-02	2020-05-12	2020-05-11	2020-04-20 12:28    	PACCAR                                                                     
184	CRERF  | CRRFY        	OTCPK   	     EUR	   0.2300	annual      	      	          	2020-06-29	2020-06-09	2020-06-08	2020-04-20 12:01    	Carrefour                                                                  
185	BMRC                  	NASDAQ  	     USD	   0.2300	quarterly   	 3.060	          	2020-05-08	2020-05-01	2020-04-30	2020-04-20 09:59    	Bank of Marin Bancorp                                                      
186	RPKIF                 	OTC     	     CAD	   0.1100	monthly     	 3.030	          	2020-05-14	2020-04-30	2020-04-29	2020-04-20 09:57    	Richards Packaging Income Fund                                             
187	PBT                   	NYSE    	     USD	   0.0230	monthly     	 9.170	          	2020-05-14	2020-04-30	2020-04-29	2020-04-20 09:56    	Permian Basin Royalty Trust                                                
188	CRT                   	NYSE    	     USD	   0.0859	monthly     	19.410	          	2020-05-14	2020-04-30	2020-04-29	2020-04-20 09:52    	Cross Timbers Royalty Trust                                                
189	SJT                   	NYSE    	     USD	   0.0083	monthly     	 4.740	          	2020-05-14	2020-04-30	2020-04-29	2020-04-20 09:47    	San Juan Basin Royalty Trust                                               
190	HGTXU                 	NASDAQ  	     USD	   0.4375	quarterly   	 7.990	          	2020-05-15	2020-05-01	2020-04-30	2020-04-20 09:46    	Landmark Infrastructure Partners LP                                        
191	LMRKN                 	NASDAQ  	     USD	   0.4938	quarterly   	 9.080	          	2020-05-15	2020-05-01	2020-04-30	2020-04-20 09:40    	Landmark Infrastructure Partners LP                                        
192	LMRKO                 	NASDAQ  	     USD	   0.4938	            	      	          	          	          	          	2020-04-20 09:39    	THL Credit's                                                               
193	TCRD                  	OTCPK   	     CAD	   0.0350	monthly     	11.100	          	2020-05-15	2020-04-30	2020-04-29	2020-04-20 08:32    	Chesswood Group                                                            
194	CHWWF                 	NYSE    	     USD	   0.6700	quarterly   	 4.650	          	2020-06-12	2020-05-29	2020-05-28	2020-04-20 07:59    	Bank of Hawaii                                                             
195	BOH                   	NYSE    	     USD	   0.0850	monthly     	 9.040	          	2020-05-04	2020-04-27	2020-04-24	2020-04-20 06:49    	Eagle Growth and Income Opportunities                                      
196	EGIF                  	NYSE    	     USD	   0.1010	monthly     	10.020	          	2020-05-04	2020-04-27	2020-04-24	2020-04-20 06:10    	THL Credit Senior Loan Fund                                                
197	TSLF                  	NYSE    	     CAD	   0.0100	monthly     	 4.630	          	2020-05-15	2020-04-30	2020-04-29	2020-04-20 06:08    	Enerplus                                                                   
198	ERF                   	NYSEARCA	     USD	   0.2500	monthly     	23.220	          	2020-04-28	2020-04-21	2020-04-20	2020-04-20 06:06    	InfraCap MLP ETF                                                           
199	AMZA                  	NYSEARCA	     USD	   0.1500	monthly     	11.130	          	2020-04-28	2020-04-21	2020-04-20	2020-04-17 18:09    	Virtus InfraCap U.S. Preferred Stock ETF                                   
200	PFFA                  	
