id	        Ticker        	 Exchange 	Currency	 Dividend 	Distribution	 Yield  	30-Day SEC	 Payable  	  Record  	Ex-Dividend 	Timestamp 	          Fund           
163	MDYV                  	NYSEARCA	     USD	   0.2926	quarterly   	 3.790	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:01    	SPDR S&amp;P 400 Mid Cap Value ETF                                         
164	KRE                   	NYSEARCA	     USD	   0.3371	quarterly   	 4.420	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:00    	SPDR S&amp;P Regional Banking ETF                                          
165	KIE                   	NYSEARCA	     USD	   0.1592	quarterly   	 2.300	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:00    	SPDR S&amp;P Insurance ETF                                                 
166	KCE                   	NYSEARCA	     USD	   0.4021	quarterly   	 3.280	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 16:00    	SPDR S&amp;P Capital Markets ETF                                           
167	KBE                   	NYSEARCA	     USD	   0.1618	quarterly   	 4.240	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:59    	SPDR S&amp;P Bank ETF                                                      
168	DGT                   	NYSEARCA	     USD	   0.3266	quarterly   	 3.410	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:59    	SPDR Global Dow ETF                                                        
169	MDYG                  	NYSEARCA	     USD	   0.1110	quarterly   	 1.450	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:59    	SPDR S&amp;P 400 Mid Cap Growth ETF                                        
170	XNTK                  	NYSEARCA	     USD	   0.1192	quarterly   	 0.780	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:59    	SPDR NYSE Technology ETF                                                   
171	SPTM                  	NYSEARCA	     USD	   0.2014	quarterly   	 2.570	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:58    	SPDR Portfolio Total Stock Market ETF                                      
172	SPLG                  	NYSEARCA	     USD	   0.1778	quarterly   	 2.510	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:58    	SPDR Portfolio Large Cap ETF                                               
173	SPMD                  	NYSEARCA	     USD	   0.1374	quarterly   	 2.650	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:58    	SPDR Portfolio Mid Cap ETF                                                 
174	KOMP                  	NYSEARCA	     USD	   0.0646	quarterly   	 1.750	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:58    	SPDR Kensho New Economies Composite ETF                                    
175	XLRE                  	NYSEARCA	     USD	   0.2018	quarterly   	 4.220	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:57    	Real Estate Select Sector SPDR Fund                                        
176	XLY                   	NYSEARCA	     USD	   0.4237	quarterly   	 1.860	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:57    	Consumer Discretionary Select Sector SPDR ETF                              
177	XLV                   	NYSEARCA	     USD	   0.3820	quarterly   	 2.010	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:57    	Health Care Select Sector SPDR ETF                                         
178	XLU                   	NYSEARCA	     USD	   0.4740	quarterly   	 4.030	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:56    	Utilities Select Sector SPDR ETF                                           
179	XLP                   	NYSEARCA	     USD	   0.2874	quarterly   	 3.150	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:56    	Consumer Staples Select Sector SPDR ETF                                    
180	XLK                   	NYSEARCA	     USD	   0.3715	quarterly   	 1.470	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:56    	Technology Select Sector SPDR ETF                                          
181	XLI                   	NYSEARCA	     USD	   0.3958	quarterly   	 2.790	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:56    	Industrial Select Sector SPDR ETF                                          
182	XLF                   	NYSEARCA	     USD	   0.1593	quarterly   	 3.060	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:55    	Financial Select Sector SPDR ETF                                           
183	XLE                   	NYSEARCA	     USD	   0.5658	quarterly   	 8.960	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:55    	Energy Select Sector SPDR ETF                                              
184	XLC                   	NYSEARCA	     USD	   0.1130	quarterly   	 1.070	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:55    	Communication Services Select Sector SPDR Fund                             
185	XLB                   	NYSEARCA	     USD	   0.2699	quarterly   	 2.970	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:55    	Materials Select Sector SPDR ETF                                           
186	RWO                   	NYSEARCA	     USD	   0.2787	quarterly   	 5.050	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:54    	SPDR Dow Jones Global Real Estate ETF                                      
187	FEZ                   	NYSEARCA	     USD	   0.0983	quarterly   	 3.620	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:54    	SPDR Euro STOXX 50 ETF                                                     
188	DWX                   	NYSEARCA	     USD	   0.2411	quarterly   	 4.690	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:54    	SPDR S&amp;P International Dividend ETF                                    
189	RWX                   	NYSEARCA	     USD	   0.2155	quarterly   	 4.600	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:53    	SPDR Dow Jones International Real Estate ETF                               
190	SPSM                  	NYSEARCA	     USD	   0.0993	quarterly   	268.00	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:53    	SPDR Portfolio Small Cap ETF                                               
191	WDIV                  	NYSEARCA	     USD	   0.5756	quarterly   	 7.150	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:53    	SPDR S&amp;P Global Dividend ETF                                           
192	EDIV                  	NYSEARCA	     USD	   0.1849	quarterly   	 5.480	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:53    	SPDR S&amp;P Emerging Markets Dividend ETF                                 
193	FITE                  	NYSEARCA	     USD	   0.3114	quarterly   	 0.300	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:52    	SPDR S&amp;P Kensho Future Security ETF                                    
194	CNRG                  	NYSEARCA	     USD	   0.3091	quarterly   	 5.350	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:52    	SPDR S&amp;P Kensho Clean Power ETF                                        
195	HAIL                  	NYSEARCA	     USD	   0.1507	quarterly   	 3.550	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:52    	SPDR S&amp;P Kensho Smart Mobility ETF                                     
196	RLY                   	NYSEARCA	     USD	   0.0701	quarterly   	 5.300	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:51    	SPDR SSGA Multi-Asset Real Return ETF                                      
197	INKM                  	NYSEARCA	     USD	   0.2379	quarterly   	 6.310	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:51    	SPDR SSGA Income Allocation ETF                                            
198	GAL                   	NYSEARCA	     USD	   0.1392	quarterly   	 4.110	2020-03-20	2020-03-26	2020-03-24	2020-03-23	2020-03-23 15:50    	SPDR SSGA Global Allocation ETF                                            
199	CLI                   	NYSE    	     USD	   0.2000	quarterly   	 5.460	          	2020-04-14	2020-04-02	2020-04-01	2020-03-23 14:26    	Mack-Cali Realty                                                           
200	SKFRY  | SKUFF        	OTCPK   	        	         	            	      	          	          	          	          	2020-03-23 14:01    	AB SKF                                                                     
